"company_address","company_finance","company_industry","company_name","company_size","company_type","department","name","pay","publish_time","report_to","required_major","requirement","responsibility","subordinates_num","url"
"未名视通研发楼",,"O2O/生活服务","滴滴出行","5000-10000人","外商独资·外企办事处","优步事业部","全国战略规划经理（乘客端）- 优步","24-36万","2017-03-05","全国战略规划Lead","不限","本科及以上","工作职责： 1、 优步业务模型建立，全局目标制定分解及监控报告书写发出；2、全国范围业务项目落地执行/管理跟进；3、全局战略制定并有效全局沟通；4、业务结果总结，发现潜在问题并用创新方法解决；同时总结优秀经验，分析分享。任职资格： 1、 国内外知名大学本科或以上学历；对互联网O2O兴趣强烈，有创业者冒险心态；2、 一到两年知名投行/管理咨询工作经验；专家级别Excel，PPT使用技巧；3、 商业对数据强敏感，逻辑清晰，善于独立解决问题，同时又能够与团队紧密合作；4、 复杂庞大组织的内部沟通能力，能够高效准确以多种形式表达；5、好奇心强，积极主动，能够自发挖掘数据进行分析去解答问题。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197733077.shtml"
"北京市西城区平安里大街26号新时代大厦",,"基金/证券/期货/投资","中山证券","1000-2000人","中外合营(合资·合作)","资产管理事业部","资产管理项目经理","12-24万","2017-03-17","无","金融相关专业","硕士及以上","岗位职责：1、独立拓展、运作资产管理融资项目，与各银行、基金公司、保险资产管理公司等机构合作，重点开展资本市场业务（股票质押式回购、股票定向增发等）及资产证券化业务；2、负责项目尽职调查、交易结构设计、可行性研究报告及相关合同文本的制作、公司审批流程的上报、产品发行、投后管理等工作；3、负责银行、信托、保险、基金公司等机构及高端客户的维护工作；4、深度挖掘市场机会，开发与创新资产管理产品，寻找新的利润增长点。任职要求：1、金融及相关专业硕士或以上学历；2、2年以上券商资管、信托、基金公司、银行等相关行业从业经验；3、熟悉上市公司定向增发、资产证券化等业务运作流程及相关监管政策；4、具备良好的沟通能力、组织协调能力，具有较强的风险意识和团队合作意识；5、有一定的业务资源，可独立拓展相关领域业务渠道。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/196547801.shtml"
"北京市海淀区上地三街嘉华大厦","A轮","网络安全","上元信安","50-99人","私营·民营企业","销售部","售前工程师","18-30万","昨天","市场总监","不限","本科及以上","工作职责：针对产品提供售前技术支持服务，协助销售团队达到销售目标。 1、项目支持、需求及技术评估； 2、为销售团队提供技术讲解和技术文档； 3、以技术顾问的身份为客户提供技术支持和建议； 4、售前培训及售前技术接口； 5、解决方案梳理，整理并输出行业解决方案；6、售前团队的管理和指导；7、竞争分析，针对市场主要竞争对手的竞争分析、销售指导。任职资格：1、计算机工程、通信、自动控制或相关专业学士以上学位； 2、了解网络安全产品领域； 3、熟悉技术讲解、技术建议以及招标文档应答等方面的工作； 4、了解TCP/IP、路由协议、2/3层交换以及IPSec； 5、了解网络安全，包括防火墙、VPN、上网行为管理、防病毒、IDS/IPS等； 6、优秀的销售技能，包括沟通、PPT讲解和团队合作； 7、能够出差； 8、两年以上的相关行业经验。 \r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197607964.shtml"
"上海市普陀区丹巴路1218号红星世贸大厦D座17楼",,"房地产开发/建筑/建材/工程","美凯龙美龙置业","100-499人","私营·民营企业","工程管理","工程总监","面议","1个月前","无","不限","本科及以上","岗位职责：1、全面统筹工程部工作，负责工程进度、质量、安全等； 2、组织协调施工过程中各方面、各部门之间的冲突、推动项目工程进展； 3、对总包、分包进行相关管理，确保施工现场的管控； 4、配合成本、设计、营销部完成各类事宜； 5、负责部门各类管理事宜。任职资格：1、 本科或以上学历，8年以上工作经验，至少有3年大型房地产企业同类职务工作经验；2、 具有工程管理的专业知识，责任心强，能协调上、下级与各部门 的关系，有较强的组织管理能力。3、 熟悉制作、施工工艺和项目管理流程，对工程的安全、质量、成本、进度有全面的掌握能力。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197476452.shtml"
"简阳市e家天下",,"房地产开发/建筑/建材/工程","天慧置业","100-499人","私营·民营企业","成本管理部","土建造价工程师（工作地点：简阳）","10-18万","60分钟前","无","不限","大专及以上","岗位要求：1、参与项目的前期投资测算，负责方案测算和参与确定项目目标成本；2、负责土建招标文件经济条款、招标清单、工程控制价的编制，参与合作单位的考察；3、负责土建项目动态成本管理、分析、控制；4、负责项目合同进度产值管理工作，审核土建工程的各阶段工程款的支付；5、负责土建设计变更、技术核定单、工程任务通知单等造价变更的测算； 6、负责编制土建项目的月度、年度资金计划；7、负责土建工程项目隐蔽项目收方，现场签证办理，解决工程索赔和合同纠纷； 8、负责土建工程项目的询价与认质认价工作；9、参与工程项目竣工验收工作；10、负责土建工程项目竣工结算审核；11、负责建立土建设计变更、技术核定单、签证单、工程任务通知单、结算价款等相关工作台账及成本分析；12、进行成本控制分析，收集整理工程相关的成本资料，建立成本数据库；13、完成领导交办的其它各项工作任务。任职资格：1、工民建、工程管理等相关专业大专及以上学历；2、 三年以上大型房地产项目相关经验，了解工程施工技术及规范、了解房地产开发项目运作流程、工程预算、合同管理、招投标等相关知识，熟悉装饰及园林景观造价优先；3、熟练使用广联达、宏业、天正、CAD等计量计价办公软件，熟悉现行工程造价规范；4、具有较丰富的房地产行业相关知识，熟悉房地产企业成本管理相关知识和工作流程，了解房地产企业全过程业务运作流程体系。 5、具有良好的执行力，沟通、协调能力，责任心和敬业精神。本职位工作地点在简阳市，公司提供住宿。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197547822.shtml"
"上海市浦东新区张杨路500号时代广场13楼A ",,"汽车/摩托车","VAMA","500-999人","中外合营(合资·合作)","营销部","关键客户经理（上海）","面议","昨天","无","不限","本科及以上","工作职责：岗位职责 Responsibility1.负责制定区域关键客户销售策略Be responsible for establishment of sales strategy for regional key customers;2.负责所管区域的关键客户招商与维持工作Be responsible for attracting and maintaining regional key customers;3.负责预测客户订单量，领导所在销售团队执行并完成计划Be responsible for forcasting order volume, leading sales team to implement and fulfill plans;4.负责关键客户重点项目谈判，包含定价，交货期等Be responsible for negotiating with key customers over major projects including pricing, and date of delivery.”任职资格：1.全日制本科及其以上学历，市场营销、金属材料、压力加工或冶金类等相关专业背景Bachelor degree or above, major in marketing, metallic materials, process processing or metallurgy relevant professional background;2.5年及以上汽车板销售或汽车零部件销售工作经验At least five years automotive steel or automotive parts sales experience; 3.英语读写流利Fluent in English (written and spoken);4.能适应频繁出差Be adaptable to frequent business trips.”\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/196040384.shtml"
"广东省佛山市顺德区北滘镇碧桂园大道1号碧桂园中心大楼",,"房地产服务(物业管理/地产经...","碧桂园物业","10000人以上","国内上市公司","环境管理服务部","环境服务部经理","5-11万","昨天","无","不限","学历不限","一、岗位职责负责物业项目各物业管理阶段公共区域日常保洁、绿化养护及家居保洁绿化特约服务工作。二、任职资格1、高中/中专或以上学历；2、3年以上全国知名物业管理企业或高端住宅小区同等岗位工作经验，熟悉物业行业相关服务规范、岗位技能、操作流程和法律法规、专业技能（如熟练掌握大理石等清洁保养工具使用方法与晶面处理等技术）；3、有良好的组织和应变能力，善于沟通协调，团队协作意识强，能在团队中树立较高的威信；4、条件稍逊者可应聘环境管理领班。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197415588.shtml"
"笋岗梨园路6号物质控股置地大厦14楼",,"互联网/移动互联网/电子商务","58同城","10000人以上","中外合营(合资·合作)","行政管理部","安保经理","12-18万","1小时前","无","不限","本科及以上",". 安全保障经理--岗位职责：＞＞ 1)     及时有效处理客诉突发事件，并跟进客诉解决进展；＞＞ 2)     负责建立完善客诉管理体系，制定办公区客诉处理预案及对相关人员处理客诉培训工作；＞＞ 3)     负责集团内部与客诉处理相关的各部门信息汇集及配合统筹工作（主要是信息安全部，法务部，政府事务部，业务部门等）；＞＞ 4)     建立和维护分公司各办公地所属区域政府关系（公安/街道/消防等）；＞＞ 5)     负责所管辖大区内各办公区日常安全管理工作（消防管理，安防管理等）；＞＞安全保障经理--岗位要求：＞＞ 1)     大学本科（含）以上学历；＞＞ 2)     熟悉了解治安管理相关法律法规；＞＞ 3)     5年以上，有公安工作经验或退伍军人优先，大型互联网公司安全部门工作经验优先；＞＞ 4)     具有较强的沟通协调能力，应变及独立解决紧急问题能力；＞＞ 5)     高效的执行力，能承受较强的工作压力；＞＞ 6)     可适应高频次出差。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/196158846.shtml"
"深圳市福田区深圳市福田区金田路与福华一路交汇处中洲大厦29楼",,"房地产服务(物业管理/地产经...","中洲物业","1000-2000人","私营·民营企业","中洲物业","物业客服经理","12-18万","昨天","无","不限","大专及以上","工作职责：1、协助部门经理落实部门各项工作计划，完成工作指标；2、指导、监督客服助理日常工作事项的开展；3、负责指导办理业主/用户的入伙、装修手续4、督导大厦各环境供方的服务品质，提升优化大厦公共环境；5、对业主/用户的投诉、意见、问题及时采取有效措施予以解决,并随时做好与业主/用户的沟通工作6、做好与其他部门的工作沟通及协调工作；各项突发事件的应急处理工作；7、定期安排做好客服组员工的培训工作，提高员工工作能力和素质，提高服务质量、8、领导交办其他工作任职要求：1、大专以上学历，形象好，气质佳；2、3年以上物业客服工作经验，其中管理岗1年以上，甲级写字楼或品牌物业公司工作经验者优先考虑3、持有物业管理相关资格证书；4、具有良好的服务意识及组织管理的综合能力，善于沟通，有接待工作经验者优先。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197726486.shtml"
"广东省惠州市惠城区江北富力万丽酒店4楼",,"房地产服务(物业管理/地产经...","广州天力物业发展有限公司惠州分公司","500-999人","其他","物业公司","秩序助理/秩序队长","6-10万","昨天","无","不限","本科及以上","1、20-35周岁，本科及以上学历， 形象良好；2、2年以上住宅或高档写字楼保安部现场管理工作经验；3、熟练操作电脑及办公软件。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197519958.shtml"
"北京市朝阳区惠河南街1132号通惠大厦A、B区2层",,"电子商务","乐富","500-999人","私营·民营企业","人力资源部","HRVP","面议","2017-03-15","CEO","不限","本科及以上","人力资源工作职责：1．负责根据企业的发展战略，制定公司人力资源发展规划、组织架构及定岗定编工作，保证人力资源的合理配置；2．建立健全公司各项人力资源管理制度、完善企业管理流程，并组织贯彻实施及监督；3．制订总部及各个中心、岗位的科学的绩效管理标准体系，组织实施绩效考核，并对绩效评价过程进行监督控制，不断完善绩效管理体系；4．定期对公司的人力资源状况进行分析，向总经理提出改善管理、提高工作效率的建议和措施； 5．设计适合公司的培训培养体系，通过组织和实施各类培训，提高管理层管理水平；6．根据公司业务发展规划，拟订薪资福利管理制度，做好人力资源成本监控；建立企业文化传播，形成团队核心凝聚力与创造性，提高团队工作士气；7．参与公司经营决策及经营管理会议，适时向决策层提供建设性建议和意见；8．全面主持公司的日常运营管理，监测指标，完成运营审计，建立完善的运作流程体系，优化业务环节，提升运营效率。任职资格：1.统招本科及以上学历，管理、营销类专业优先考虑；2. 10年以上工作经验，5年以上500人以上规模公司管理工作经历，多元化集团工作经验者先考虑；3.有良好的战略规划、统筹分析能力；4.对数字敏感，逻辑思维能力强，具备对工作流程的塑造和改造的能力；5.视野开阔、思路灵活，有很强判断力与决策能力、计划与执行能力；6.具备较强的团队管理能力、战略规划及统筹分析能力； 7.优秀的职业素养，具有团队精神，责任心强，能承受压力和接受挑战。\r\n\t\t\t\t\t\t","16人","https://www.liepin.com/job/196526438.shtml"
"北京市海淀区蓝靛厂东路2号金源时代商务中心A座15A","B轮","电子商务","悦美网","100-499人","私营·民营企业","品牌市场","BD经理","10-16万","2017-03-21","无","不限","本科及以上","职位描述：1、负责公司对外的异业、品牌合作的拓展、联络、沟通、谈判（合作对象包括但不限于时尚、美妆、电商、娱乐等领域），针对可达成合作的不同行业、不同商家制定合作方案，进行深度合作；2、利用公司内部资源（PC、app端广告位、社区、论坛、新媒体等自有资源），进行资源置换，引入外部流量、实现用户新增和大规模品牌曝光；3、全程跟盯落实异业、品牌合作的方案、计划、活动，对整个商务过程及结果负责；4、评估公司自身优势资源以及未来发展方向，对公司间的新型合作模式进行探索，拓展其它渠道合作伙伴，达成多样化的商务合作；5、通过各种高质量的异业、品牌合作落地，增加悦美在医美垂直领域、用户端、泛互联网领域的品牌曝光，提升品牌高度。任职要求：1、具备本科及以上学历，男女不限；2、具备3年以上商务拓展、项目合作相关工作经验，拥有良好的分析、协调、应变能力，熟练掌握商务谈判技巧；3、具备较强的数据分析能力及方案策划、撰写能力，以结果为导向的高效执行能力。4、拥有异业或跨行商务合作资源者优先。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197368048.shtml"
"浙江省杭州市余杭区文一西路969号",,"互联网/移动互联网/电子商务","阿里巴巴","10000人以上","私营·民营企业","阿里影业","阿里影业-IT网络工程师","面议","昨天","上级主管","不限","本科及以上","工作职责：主要负责阿里集团办公网络建设、交付、运维工作。 1.网络环境的管理，配置，排错，维护； 2.网络设备的安装、配置、管理，提供网络设备维护方案； 3.网络安全，网络质量及网络设备的监控； 4.建立完整的网络系统文档； 5.协助办公网络环境的维护，终端设备的维护； 6.负责平台协议对接，标准网络协议的开发和调试； 7.负责网络规划和搭建，对网络设备的部署配置。任职要求：1、5年以上大型网络工程项目交付实施经验；网络设备超过1000台 2、精通IP网络路由交换技术，精通BGP、MPLS、OSPF等路由协议，并具有实际的应用经验； 3、熟悉互联网数据中心网络组成结构，有互联网行业工作经验者优先； 4、熟悉TCP/IP及主流互联网应用服务原理； 5、能够熟练操作主流厂商Cisco、Juniper、华为、H3C、锐捷、山石等厂商的网络设备； 6、具备Cisco、Juniper、华为中高级认证水平者优先； 7、具备较强的交流、沟通和表达能力，以及文档编写能力； 8、具有优秀的项目控制、组织和协调的能力。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197971356.shtml"
"北京市朝阳区望京东园四区绿地中心7号楼B座12层",,"网游/手游","北京盖娅互娱网络科技股份有限公司","500-999人","国内上市公司","游戏产品中心","游戏特效","12-24万","昨天","无","不限","大专及以上","职位描述1：负责按照策划和美术的需求制作游戏内的特效效果。2：负责特效资源导出和配置。3：负责跟程序一起进行特效资源优化和整理。岗位要求1：2年以上的特效制作经验。参与过至少一个完整的项目开发，有欧美风格游戏项目经验者优先；2：有扎实的美术功底，尤其是对色彩构成和运动规律有比较深刻的理解。3：能熟练的使用AE,3Dmax、photoshop以及各种辅助软件进行特效制作；4：熟悉3D游戏引擎和特效制作方式，了解游戏特效编辑器的基本功能和常用规则，有使用以Unity3D等引擎为基础开发的游戏经验的优先；5：了解并热爱网络游戏，热衷于游戏开发。6：简历附带个人作品，无作品者不予筛选。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197626173.shtml"
"深圳市赛普管理咨询有限公司",,"专业服务(咨询/财会/法律/翻...","赛普管理咨询","100-499人","私营·民营企业","人才事业部","管理咨询项目经理（人力资源方向）","面议","2017-03-07","事业部总经理","不限","统招本科","岗位职责：1.协助人才业务负责人开展咨询项目市场推广及客户沟通工作；2.带领项目团队成员有效推动咨询项目的实施，协助客户搭建并实施人才管理体系。任职要求：1.学历：国内重点硕士及以上学历，本科院校为985/211院校为佳；2.专业：不限，人力资源、企业管理专业优先；3.年龄：30-45；4.形象：五官端正，形象职业，气质良好；5.经验：企业人力资源管理经验；咨询公司人力资源方向管理咨询经验；6.能力：具有专业及全面的人力资源理论基础；具备系统的分析、逻辑推理、沟通和项目推动能力；具有高度的责任感、事业心、良好的心理素质和团队合作精神；有较强的抗压能力。\r\n\t\t\t\t\t\t","2人","https://www.liepin.com/job/197811687.shtml"
"北京望京soho T3 B座",,"互联网/移动互联网/电子商务","优信二手车","5000-10000人","私营·民营企业","优信二手车","数据分析师-北京-06664","10-14万","昨天","无","不限","统招本科","岗位职责1)\t负责对应业务的运营数据和服务数据的监控，及时跟进业务异动；2)\t通过数据分析，对业务KPI提升提出可落地的方案，并协助业务提升指标；3)\t根据业务需要，负责解决各层级业务团队的数据和分析需求；4)\t参与或者负责数据挖掘项目；5)\t进行各类专题分析，为管理策略及经营管理提出建议。任职要求1)\t本科及以上学历，统计学、数据类相关专业优先考虑；2)\t逻辑严谨细致、工作踏实认真；3)\t沟通协调能力强。\r\n\t\t\t\t\t\t","2人","https://www.liepin.com/job/197340848.shtml"
"海淀区",,"O2O/生活服务","滴滴出行","5000-10000人","外商独资·外企办事处","后市场","产品经理","面议","2017-03-17","无","不限","统招本科","【岗位职责】：1、负责车主圈的产品设计，车主圈是司机间讨论分享的平台，让司机找到组织，互相帮助和取暖；2、深入了解司机需求，设计适合司机互动的机制，并推动上线；3、监控产品效果及反馈，不断迭代优化体验。【任职要求】：1、2年及以上产品经验。有用户端，尤其是社区经验优先；2、奋斗心态，主人翁意识好；3、合作意识好，能与人充分沟通和讨论。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197922982.shtml"
"上海市浦东新区东方路1928号东海证券大厦7楼",,"基金/证券/期货/投资","东海证券","1000-2000人","国有企业","投资银行部","投资银行部-项目经理","12-14万","1个月前","无","不限","本科及以上","1、岗位职责：1) 收集整理项目资源数据，协助上级领导对项目可行性进行评估，收集并提供决策所需的数据和建议，就提供的数据的完备性对上级领导负责；2) 撰写IPO、再融资等承销项目建议书以及项目执行方案；为客户提供专业技术支持；整理工作底稿。3) 协助上级领导现场组织和实施尽职调查；4) 作为项目参与人协助项目负责人执行现场组织和实施申报材料的制作，就制作材料的质量对上级领导负责。2、任职要求：1) 要求本科以上学历；2) 在会计师事务所、律师事务所1-3年工作经验；3) 具有良好的团队协作精神，较强的工作责任心，能承受较大的工作压力；4) 具有CPA或律师资格者；5) 具有较强的专业文案编写和解决问题的能力，有较强的财务,法律和投资银行专业文件写作能力,作压力，有较好的敬业精神，热爱投资银行工作。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197434137.shtml"
"北京市海淀区上地三街嘉华大厦","A轮","网络安全","上元信安","50-99人","私营·民营企业","售前支持部","售前总监","面议","昨天","CEO","不限","本科及以上","岗位职责：1.带领团队负责公司云安全和网络安全产品的售前技术支持工作，协助销售团队达成销售目标； 2.负责售前团队部门工作,建设售前队伍,执行对重点大客户的售前咨询活动,支撑销售工作；3.能够把握云安全和网络安全行业发展方向，在网络安全领域可以提供专家级支持；4.通过对公司重点大客户业务需求的理解，不断深入挖掘大客户的潜在需求，快速设计和构造重点客户的解决方案；5.详细分析客户的业务需求，结合公司的技术产品，为客户提供最佳的解决方案，引导客户对技术和产品的选择；6.对产品线上的产品进行生命周期管理，监督产品改进，组织、指导新产品的相关培训。岗位要求：1.统招本科及以上学历。2.5年以上IT行业售前技术支持工作经验，3年以上售前支持团队管理经验，云安全或网络安全行业经验优先；3.能力要求：      -具备卓越的逻辑分析能力，思维清晰敏捷，较强的整理能力和归纳总结能力；      -具备良好的团队管理能力，能够激发团队成员热情、自信与合作意识；     -具有强烈的学习意愿，具备较好的学习能力、问题分析能力、以及问题解决能力；      -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的工作经验；      -具有较强的写作能力和较好的客户沟通技巧，及较强的语言沟通能力，工作条理清楚；     -具有良好的服务意识、职业素养，具备项目掌控能力。4.素质要求：      -工作踏实，态度积极，能够承受较大工作压力；\r\n\t\t\t\t\t\t","4人","https://www.liepin.com/job/197710554.shtml"
"建邺区江东中路333号金奥国际中心30楼",,"房地产开发/建筑/建材/工程","金大地","500-999人","私营·民营企业","集团公司","房地产项目总","144-192万","昨天","无","不限","学历不限","岗位职责：1.全面负责项目的管理和运作，确保制度和流程有效执行，项目计划进度、质量、安全和成本控制，保证经营目标的实现；2.参与项目初期的研究、方案选择、技术论证，主持设计过程中全专业的方案优化；3.负责对施工单位的施工进度、质量安全、消防和监理单位的监理工作实施监控；4.负责组织施工过程的分阶段验收和竣工验收，竣工备案手续；5.负责开发项目的成本控制，根据工程进度和工作量完成情况拨付工程款，参与工程项目的竣工决算工作；6.负责销售计划的编制和执行，参与销售方案的制定与落实，销售队伍的管理及业务指导。任职要求：1.专科及以上学历，建筑、土木、结构、房地产开发管理、城市规划、土地管理等相关专业；2.熟悉相关工程标准、规范，熟悉工程规划设计方案、专项技术工程方案、工程技术方案的审批及房地产工程预算；3.熟悉工程管理、招标投标、成本控制等方面工作，具备协调能力和处理解决问题的能力，有出色的组织管理才能；4.熟悉国家经济政策、房地产管理的宏观政策、 具备房地产投资分析能力；5.严谨的专业态度，良好的职业素养，良好的统筹、组织、协调能力，善于团队协作及管理；\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197528537.shtml"
"简阳市e家天下",,"房地产开发/建筑/建材/工程","天慧置业","100-499人","私营·民营企业","成本管理部","安装造价工程师（工作地点：简阳）","10-18万","28分钟前","无","不限","大专及以上","岗位职责：1、参与项目的前期投资测算，负责方案测算和参与确定项目目标成本；2、负责安装招标文件经济条款、招标清单、工程控制价的编制，参与合作单位的考察；3、项目动态成本管理、分析、控制；4、负责项目合同进度产值管理工作，审核安装工程的各阶段工程款的支付；5、负责安装设计变更、技术核定单、工程任务通知单等造价变更的测算； 6、负责编制安装工程项目的月度、年度资金计划；7、负责安装工程项目隐蔽项目收方，现场签证办理，解决工程索赔和合同纠纷； 8、负责安装工程项目的询价与认质认价工作；9、参与工程项目竣工验收工作；10、负责安装工程项目竣工结算审核；11、负责建立安装设计变更、技术核定单、签证单、工程任务通知单、结算价款等相关工作台账及成本分析；12、进行成本控制分析，收集整理工程相关的成本资料，建立成本数据库；13、完成领导交办的其它各项工作任务。任职要求：1、工程造价管理、水暖、机电相关专业专科及以上学历；2、三年以上大中型项目同岗位工作经验，至少负责过2个以上项目全过程工程成本预算、结算、决算办理；具备独立开展安装造价管理能力；3、熟悉材料市场行情，熟悉工程定额、熟悉工程量清单计价；4、熟练使用算王、宏业、天正、CAD等计量计价办公软件，熟悉现行工程造价规范；5、具有丰富的房地产行业相关知识，熟悉房地产企业成本管理相关知识和工作流程，了解房地产企业全过程业务运作流程体系。 6、具有良好的执行力，沟通、协调能力，责任心和敬业精神。本职位工作地点在简阳市，公司提供住宿。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197547756.shtml"
"静安寺南京西路580号",,"汽车/摩托车","迪乐泰轮胎(上海)有限公司","50-99人","外商独资·外企办事处","Sales Department","Outside Account Manager","18-30万","前天","National Sales Manager","不限","大专及以上","International Automotive Company looking for sales consulting professionals in Shanghai, Beijing, Guangzhou and Chengdu.  This is an opportunity to learn and implement a unique business model helping 4S automotive dealerships effectively grow their aftersales revenue and profits.Responsibilities of this role include: Effectively build and nurture relationships with 4S management and aftersales personnel to gain commitment to business plan objectives Create awareness and communicate key initiatives to 4S aftersales personnel Implement creative solutions that match the needs of the 4S consumer with 4S dealership processes and marketing Develop the business through collaboration with Original Equipment Manufacturers Perform Market Research and develop effective retail strategies at 4S dealerships工作职责责任包括：有效帮助4S的客户关系管理和售后人员，建立和培训来获得商业计划目标Dealer Tire公司在美国是一个轮胎供应行业的领导者，与24家汽车世界知名汽车制造商和超过11000家汽车 4S经销商合作，提高售后服务收入增长和客户忠诚度。我们把业务拓展到中国，在建立与OEM汽车制造商和供应商的合作关系。创建4S售后人员沟通意识和关键举措需要理解4S消费者与4S经销商流程和营销，去帮助实现创造性的解决方案通过与汽车主机厂合作开发业务执行市场调研和开发有效的4 S经销商零售策略Our company is an industry leader in the United States, successfully working with 24 OEM car manufacturers and over 11,000 4S dealerships growing aftersales revenue and improving customer retention. We are expanding into China and are in the process of building partnerships with several OEM car manufacturers and suppliers.Dealer Tire公司在美国是一个轮胎供应行业的领导者，与24家汽车世界知名汽车制造商和超过11000家汽车 4S经销商合作，提高售后服务收入增长和客户忠诚度。我们把业务拓展到中国，在建立与OEM汽车制造商和供应商的合作关系。这是一个销售顾问职位,我们将提供正式的培训，薪酬包括基本工资和绩效奖金给我们的员工。We are looking for candidates with experience in areas such as: Tire Industry Experience Consulting and/or selling to 4S automobile dealerships Retail aftersales experience at a 4S dealership or other retail automotive center Automotive Marketing Retail consulting 我们正在寻找有经验的候选人: 具有轮胎行业知识 零售售后经验4S汽车经销商或其他零售中心 汽车零部件后市场销售 零售咨询等行业This is a sales consultant position and we will provide formal training and experience in account management, marketing and inspection based selling to our employees. Compensation will include base salary and performance based bonus.这是一个汽车顾问式销售的工作岗位，我们将提供员工体系的培训和客户管理工具。薪酬提携包括固定工资以及绩效奖金我们正在寻找有经验的候选人等领域:具有轮胎行业知识零售售后经验4S汽车经销商或其他零售中心\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197658942.shtml"
"东莞市东城南路东升大厦11楼（市公安局旁）",,"房地产服务(物业管理/地产经...","东莞市万科物业服务有限公司","2000-5000人","国内上市公司","项目部","储备环境主管","5-7万","昨天","无","不限","大专及以上","【岗位职责】1、对小区的整体环境结果负责；2、负责环境外包方的管理和评估；3、负责制定绿化养护和保洁卫生工作的年度、季度、月度计划；4、及时纠正、处理环境卫生、绿化方面服务过程中发生的不和格现象，整改重大问题； 【岗位要求】1、25-40岁，大专及以上学历，园林、园艺等相关专业优先；2、具有物业小区环境相同工作岗位经验2年以上；3、擅长绿化养护，石材维护；4、工作细致，具备高度的责任心。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197518273.shtml"
"深圳市南山区文心三路9号中洲控股中心B座4楼",,"房地产服务(物业管理/地产经...","中洲物业","1000-2000人","私营·民营企业","中洲物业","品质经理","12-22万","昨天","品质管理部总监","不限","统招本科","工作职责：负责公司体系制度建立和品质控制的监督落实。入职条件：              1.大学专科（全日制）以上学历，40岁以上；              2.3年以上知名物业企业品质管理工作经历；              3.熟悉体系制度及流程的建立和品质管控的监督实施工作；              4.有较强的综合协调沟通能力，文案能力强；              5.身体健康，能承受较大的工作压力。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/197985598.shtml"
"广东省惠州市惠城区江北富力万丽酒店4楼",,"房地产服务(物业管理/地产经...","广州天力物业发展有限公司惠州分公司","500-999人","其他","物业公司","物业公司总经理","面议","昨天","集团总","不限","统招本科","1、25-45岁，全日制本科以上学历；2、具备物业管理专业知识，精通物业管理法规，5年以上一级资质物业项目现场管理经验；3、具备大型物业公司同等岗位位工作经验优先。\r\n\t\t\t\t\t\t","600人","https://www.liepin.com/job/197669539.shtml"
"深圳市福田区红荔西路7058号市政大厦3楼303室",,"房地产服务(物业管理/地产经...","深圳市尚美建设控股集团有限公司","500-999人","私营·民营企业","安保中心","安保经理","面议","2小时前","无","安全管理","本科及以上","任职要求：1、30-45周岁，大专以上学历，持有安全主任证或保安经理相关证书；2、三年以上大型物业企业安全相关工作经验，有相关物业安全管理经验；3、熟悉了解治安防范、消防管理、环境安全、设备安全等安全管理各类基本知识及国家相关法律法规；4、对管理队伍有一定的经验，熟悉对队伍的建设和队员的培养；5、善于统筹、协调、跟进、落实，并持之以恒，不断提高；6、有良好的沟通、组织、协调能力及团队协作精神。职位描述：1.、负责部门外联络事宜，与当地政府、公安、交巡警、安全部门、消防部门、外事办保持密切的联系；2、负责统筹推行并落实公司各项安全管理及环保工作；3、负责组织安全管理及环境保护、消防管理、设备设施安全管理的专业培训；4、负责推行安全管理及环境安全、消防管理、设备设施安全管理的各类专项工作；5、推行安全标准化工作，并与相关专业机构保持沟通，及时了解国家法律法规的最新变化；6、撰写与安全管理工作相关的各类报告；7、上级临时安排的其他工作。\r\n\t\t\t\t\t\t","0人","https://www.liepin.com/job/198019340.shtml"
